Flight Information:
Launch Date:            	     	                       	Tuesday, 02 July 2019	     	                   	          	Launch Time:    	     	             	22:35:39  	          	        	End of Ascent:	     	         	00:53:32
Station name:           	     	                       	                     	     	                   	          	Number of sonde:	     	             	19002086
Ground values:
Pressure:               	     	                       	874.4 hPa            	     	                   	          	Temperature:    	     	             	16.4 ?C   	          	        	Humidity:     	     	         	12 %
Wind Direction:         	     	                       	235 ?                	     	                   	          	Wind Speed:     	     	             	3 m/s     	          	        	Cloud group:  	     	         	9////
Position:
Longitude:              	     	                       	-71.063 ?            	     	                   	          	Latitude:       	     	             	-30.250 ? 	          	        	Altitude:     	     	         	1283 m
Staff:
Company:                	     	                       	
Operator:               	     	                       	                     	     	                   	          	
Events:
Highest Point:          	     	                       	58.1 hPa             	     	                   	          	19661 m
Tropopauses:            	     	                       	1.: 160.7 hPa        	     	                   	          	                	     	             	
Max Winds:              	     	                       	1.: 145.8 hPa        	     	                   	          	2.: 83.1 hPa    	     	             	
Remarks:

Profile Data:
Time                    	P    	T                      	Hu                   	Ws   	Wd                 	Long.     	Lat.            	Alt  	Geopot       	MRI       	RI        	Dewp.   	Virt. Temp    	Rs   	Elevation	Azimuth 	Range	D
[sec]                   	[hPa]	[?C]                   	[%]                  	[m/s]	[?]                	[?]       	[?]             	[m]  	[m]          	          	          	[?C]    	[?C]          	[m/s]	[?]      	[?]     	[m]  	[kg/m3]
2856                    	78.7 	-65.5                  	8                    	28.6 	252                	-70.632151	-29.937461      	17884	17810        	2837.923  	30.103    	-81.9   	-65.5         	5.0  	16.8     	050     	56677	0.132094
2857                    	78.7 	-65.5                  	8                    	28.6 	252                	-70.631871	-29.937377      	17889	17815        	2838.683  	30.078    	-81.9   	-65.5         	5.0  	16.8     	050     	56704	0.131981
2858                    	78.6 	-65.5                  	8                    	28.6 	252                	-70.631590	-29.937293      	17894	17820        	2839.443  	30.053    	-81.9   	-65.5         	5.0  	16.8     	050     	56731	0.131868
2859                    	78.5 	-65.5                  	8                    	28.7 	251                	-70.631309	-29.937209      	17899	17825        	2840.203  	30.028    	-81.8   	-65.5         	5.0  	16.8     	050     	56758	0.131755
2860                    	78.5 	-65.5                  	8                    	28.7 	251                	-70.631029	-29.937125      	17904	17830        	2840.979  	30.004    	-81.8   	-65.5         	5.0  	16.8     	050     	56785	0.131643
2861                    	78.4 	-65.5                  	8                    	28.7 	251                	-70.630748	-29.937041      	17909	17835        	2841.739  	29.979    	-81.8   	-65.5         	5.0  	16.8     	050     	56812	0.131530
2862                    	78.3 	-65.5                  	8                    	28.7 	251                	-70.630467	-29.936957      	17914	17840        	2842.499  	29.954    	-81.8   	-65.5         	5.0  	16.8     	050     	56839	0.131417
2863                    	78.3 	-65.5                  	8                    	28.8 	250                	-70.630187	-29.936873      	17919	17845        	2843.260  	29.930    	-81.8   	-65.5         	5.0  	16.8     	050     	56866	0.131304
2864                    	78.2 	-65.4                  	8                    	28.8 	250                	-70.629906	-29.936789      	17924	17850        	2844.020  	29.905    	-81.8   	-65.4         	5.0  	16.8     	050     	56894	0.131191
2865                    	78.1 	-65.4                  	8                    	28.8 	250                	-70.629625	-29.936705      	17929	17855        	2844.780  	29.880    	-81.8   	-65.4         	5.0  	16.8     	050     	56921	0.131078
2866                    	78.1 	-65.4                  	8                    	28.9 	250                	-70.629349	-29.936620      	17934	17860        	2845.541  	29.856    	-81.8   	-65.4         	5.0  	16.8     	050     	56948	0.130965
2867                    	78.0 	-65.4                  	8                    	28.9 	250                	-70.629102	-29.936521      	17939	17865        	2846.317  	29.831    	-81.8   	-65.4         	5.1  	16.8     	050     	56973	0.130852
2868                    	77.9 	-65.4                  	8                    	28.9 	249                	-70.628855	-29.936423      	17945	17870        	2847.093  	29.807    	-81.7   	-65.4         	5.1  	16.8     	050     	56999	0.130740
2869                    	77.9 	-65.4                  	8                    	29.0 	249                	-70.628607	-29.936324      	17950	17875        	2847.885  	29.782    	-81.7   	-65.4         	5.1  	16.7     	050     	57025	0.130627
2870                    	77.8 	-65.4                  	8                    	29.0 	249                	-70.628360	-29.936226      	17955	17880        	2848.661  	29.757    	-81.7   	-65.4         	5.1  	16.7     	050     	57051	0.130514
2871                    	77.8 	-65.4                  	8                    	28.9 	249                	-70.628113	-29.936127      	17960	17885        	2849.437  	29.733    	-81.7   	-65.4         	5.1  	16.7     	050     	57076	0.130402
2872                    	77.7 	-65.4                  	8                    	28.8 	249                	-70.627866	-29.936029      	17965	17890        	2850.213  	29.708    	-81.7   	-65.4         	5.1  	16.7     	050     	57102	0.130289
2873                    	77.6 	-65.4                  	8                    	28.6 	248                	-70.627619	-29.935930      	17970	17896        	2850.990  	29.684    	-81.7   	-65.4         	5.1  	16.7     	050     	57128	0.130176
2874                    	77.6 	-65.4                  	8                    	28.5 	248                	-70.627371	-29.935832      	17975	17901        	2851.781  	29.659    	-81.7   	-65.4         	5.1  	16.7     	050     	57154	0.130064
2875                    	77.5 	-65.4                  	8                    	28.4 	248                	-70.627124	-29.935733      	17980	17906        	2852.557  	29.634    	-81.7   	-65.4         	5.1  	16.7     	050     	57180	0.129952
2876                    	77.4 	-65.4                  	8                    	28.3 	248                	-70.626877	-29.935635      	17986	17911        	2853.333  	29.609    	-81.7   	-65.4         	5.1  	16.7     	050     	57205	0.129839
2877                    	77.4 	-65.4                  	8                    	28.2 	248                	-70.626630	-29.935536      	17991	17916        	2854.108  	29.584    	-81.7   	-65.4         	5.1  	16.7     	050     	57231	0.129727
2878                    	77.3 	-65.4                  	8                    	28.0 	248                	-70.626383	-29.935438      	17996	17921        	2854.899  	29.559    	-81.7   	-65.4         	5.1  	16.7     	050     	57257	0.129615
2879                    	77.2 	-65.4                  	8                    	27.9 	248                	-70.626135	-29.935339      	18001	17926        	2855.675  	29.534    	-81.7   	-65.4         	5.1  	16.7     	050     	57283	0.129503
2880                    	77.2 	-65.3                  	8                    	27.8 	248                	-70.625888	-29.935241      	18006	17931        	2856.450  	29.508    	-81.7   	-65.3         	5.1  	16.7     	050     	57308	0.129391
2881                    	77.1 	-65.3                  	8                    	27.7 	247                	-70.625641	-29.935143      	18011	17936        	2857.226  	29.483    	-81.7   	-65.3         	5.1  	16.7     	050     	57334	0.129280
2882                    	77.0 	-65.3                  	8                    	27.6 	247                	-70.625394	-29.935044      	18016	17941        	2858.001  	29.458    	-81.7   	-65.3         	5.1  	16.7     	050     	57360	0.129168
2883                    	77.0 	-65.3                  	8                    	27.5 	247                	-70.625147	-29.934946      	18021	17946        	2858.793  	29.433    	-81.7   	-65.3         	5.1  	16.7     	050     	57386	0.129057
2884                    	76.9 	-65.3                  	8                    	27.4 	247                	-70.624899	-29.934847      	18027	17951        	2859.569  	29.408    	-81.7   	-65.3         	5.1  	16.7     	050     	57412	0.128946
2885                    	76.8 	-65.3                  	8                    	27.2 	247                	-70.624652	-29.934749      	18032	17957        	2860.344  	29.383    	-81.7   	-65.3         	5.1  	16.7     	050     	57437	0.128835
2886                    	76.8 	-65.3                  	8                    	27.1 	247                	-70.624405	-29.934650      	18037	17962        	2861.120  	29.358    	-81.7   	-65.3         	5.1  	16.7     	050     	57463	0.128724
2887                    	76.7 	-65.3                  	8                    	27.0 	247                	-70.624158	-29.934552      	18042	17967        	2861.896  	29.333    	-81.6   	-65.3         	5.1  	16.7     	051     	57489	0.128613
2888                    	76.7 	-65.3                  	8                    	26.9 	246                	-70.623911	-29.934453      	18047	17972        	2862.687  	29.308    	-81.6   	-65.3         	5.1  	16.7     	051     	57515	0.128503
2889                    	76.6 	-65.3                  	8                    	26.8 	246                	-70.623664	-29.934355      	18052	17977        	2863.463  	29.283    	-81.6   	-65.3         	5.1  	16.7     	051     	57540	0.128392
2890                    	76.5 	-65.3                  	8                    	26.7 	246                	-70.623416	-29.934256      	18057	17982        	2864.238  	29.257    	-81.7   	-65.3         	5.1  	16.7     	051     	57566	0.128282
2891                    	76.5 	-65.3                  	8                    	26.5 	246                	-70.623169	-29.934158      	18062	17987        	2865.012  	29.231    	-81.7   	-65.3         	5.1  	16.7     	051     	57592	0.128172
2892                    	76.4 	-65.3                  	8                    	26.4 	246                	-70.622922	-29.934059      	18067	17992        	2865.787  	29.205    	-81.7   	-65.3         	5.1  	16.7     	051     	57618	0.128061
2893                    	76.3 	-65.3                  	8                    	26.3 	246                	-70.622675	-29.933961      	18073	17997        	2866.578  	29.180    	-81.7   	-65.3         	5.1  	16.7     	051     	57644	0.127951
2894                    	76.3 	-65.3                  	8                    	26.2 	245                	-70.622428	-29.933862      	18078	18002        	2867.353  	29.154    	-81.7   	-65.3         	5.1  	16.7     	051     	57669	0.127841
2895                    	76.2 	-65.3                  	8                    	26.1 	245                	-70.622180	-29.933764      	18083	18007        	2868.128  	29.128    	-81.7   	-65.3         	5.1  	16.7     	051     	57695	0.127731
2896                    	76.1 	-65.3                  	8                    	26.0 	245                	-70.621933	-29.933665      	18088	18012        	2868.901  	29.101    	-81.7   	-65.3         	5.1  	16.7     	051     	57721	0.127613
2897                    	76.1 	-65.2                  	8                    	25.9 	245                	-70.621686	-29.933567      	18093	18018        	2869.689  	29.072    	-81.7   	-65.2         	5.1  	16.7     	051     	57747	0.127491
2898                    	76.0 	-65.2                  	8                    	25.8 	245                	-70.621450	-29.933465      	18098	18023        	2870.461  	29.043    	-81.7   	-65.2         	5.2  	16.7     	051     	57772	0.127368
2899                    	75.9 	-65.2                  	8                    	25.7 	244                	-70.621240	-29.933356      	18104	18028        	2871.264  	29.014    	-81.7   	-65.2         	5.3  	16.7     	051     	57796	0.127243
2900                    	75.9 	-65.2                  	8                    	25.6 	244                	-70.621029	-29.933247      	18109	18033        	2872.051  	28.985    	-81.6   	-65.2         	5.3  	16.7     	051     	57820	0.127118
2901                    	75.8 	-65.1                  	8                    	25.4 	244                	-70.620819	-29.933138      	18114	18038        	2872.854  	28.956    	-81.6   	-65.1         	5.3  	16.7     	051     	57844	0.126993
2902                    	75.8 	-65.1                  	8                    	25.3 	244                	-70.620609	-29.933029      	18119	18044        	2873.657  	28.927    	-81.6   	-65.1         	5.3  	16.7     	051     	57868	0.126869
2903                    	75.7 	-65.1                  	8                    	25.2 	243                	-70.620398	-29.932920      	18125	18049        	2874.444  	28.898    	-81.6   	-65.1         	5.3  	16.7     	051     	57892	0.126744
2904                    	75.6 	-65.1                  	8                    	25.1 	243                	-70.620188	-29.932810      	18130	18054        	2875.247  	28.869    	-81.6   	-65.1         	5.3  	16.7     	051     	57916	0.126620
2905                    	75.6 	-65.0                  	8                    	25.0 	243                	-70.619978	-29.932701      	18135	18059        	2876.050  	28.840    	-81.6   	-65.0         	5.3  	16.7     	051     	57940	0.126495
2906                    	75.5 	-65.0                  	8                    	24.9 	243                	-70.619767	-29.932592      	18140	18065        	2876.838  	28.811    	-81.6   	-65.0         	5.3  	16.7     	051     	57963	0.126371
2907                    	75.4 	-65.0                  	8                    	24.8 	243                	-70.619557	-29.932483      	18146	18070        	2877.641  	28.782    	-81.6   	-65.0         	5.3  	16.7     	051     	57987	0.126247
2908                    	75.4 	-64.9                  	8                    	24.7 	242                	-70.619347	-29.932374      	18151	18075        	2878.445  	28.753    	-81.5   	-64.9         	5.3  	16.7     	051     	58011	0.126123
2909                    	75.3 	-64.9                  	8                    	24.6 	242                	-70.619136	-29.932265      	18156	18080        	2879.232  	28.724    	-81.5   	-64.9         	5.3  	16.7     	051     	58035	0.125999
2910                    	75.2 	-64.9                  	8                    	24.5 	242                	-70.618926	-29.932156      	18161	18085        	2880.035  	28.695    	-81.5   	-64.9         	5.3  	16.7     	051     	58059	0.125873
2911                    	75.2 	-64.9                  	8                    	24.4 	242                	-70.618716	-29.932046      	18167	18091        	2880.838  	28.666    	-81.5   	-64.9         	5.3  	16.6     	051     	58083	0.125747
2912                    	75.1 	-64.8                  	8                    	24.4 	241                	-70.618505	-29.931937      	18172	18096        	2881.625  	28.637    	-81.5   	-64.8         	5.3  	16.6     	051     	58107	0.125622
2913                    	75.0 	-64.8                  	8                    	24.3 	241                	-70.618295	-29.931828      	18177	18101        	2882.428  	28.608    	-81.5   	-64.8         	5.3  	16.6     	051     	58131	0.125496
2914                    	75.0 	-64.8                  	8                    	24.2 	241                	-70.618084	-29.931719      	18183	18106        	2883.231  	28.578    	-81.5   	-64.8         	5.3  	16.6     	051     	58155	0.125371
2915                    	74.9 	-64.7                  	8                    	24.2 	241                	-70.617874	-29.931610      	18188	18112        	2884.018  	28.549    	-81.4   	-64.7         	5.3  	16.6     	051     	58179	0.125245
2916                    	74.8 	-64.7                  	8                    	24.1 	241                	-70.617664	-29.931501      	18193	18117        	2884.821  	28.520    	-81.4   	-64.7         	5.3  	16.6     	051     	58203	0.125120
2917                    	74.8 	-64.7                  	8                    	24.1 	240                	-70.617453	-29.931392      	18198	18122        	2885.624  	28.491    	-81.4   	-64.7         	5.3  	16.6     	051     	58227	0.124995
2918                    	74.7 	-64.7                  	8                    	24.0 	240                	-70.617243	-29.931283      	18204	18127        	2886.411  	28.462    	-81.4   	-64.7         	5.3  	16.6     	051     	58251	0.124870
2919                    	74.7 	-64.6                  	8                    	23.9 	240                	-70.617033	-29.931173      	18209	18132        	2887.214  	28.432    	-81.4   	-64.6         	5.3  	16.6     	051     	58275	0.124746
2920                    	74.6 	-64.6                  	8                    	23.9 	240                	-70.616822	-29.931064      	18214	18138        	2888.001  	28.403    	-81.4   	-64.6         	5.3  	16.6     	051     	58299	0.124621
2921                    	74.5 	-64.6                  	8                    	23.8 	240                	-70.616612	-29.930955      	18219	18143        	2888.804  	28.374    	-81.4   	-64.6         	5.3  	16.6     	051     	58323	0.124497
2922                    	74.5 	-64.5                  	8                    	23.8 	239                	-70.616402	-29.930846      	18225	18148        	2889.607  	28.345    	-81.3   	-64.5         	5.3  	16.6     	051     	58347	0.124372
2923                    	74.4 	-64.5                  	8                    	23.7 	239                	-70.616191	-29.930737      	18230	18153        	2890.395  	28.317    	-81.3   	-64.5         	5.3  	16.6     	051     	58370	0.124252
2924                    	74.3 	-64.5                  	8                    	23.6 	239                	-70.615981	-29.930628      	18235	18159        	2891.200  	28.289    	-81.3   	-64.5         	5.3  	16.6     	051     	58394	0.124133
2925                    	74.3 	-64.5                  	7                    	23.6 	239                	-70.615771	-29.930519      	18240	18164        	2892.004  	28.261    	-81.3   	-64.5         	5.3  	16.6     	051     	58418	0.124014
2926                    	74.2 	-64.5                  	7                    	23.5 	238                	-70.615560	-29.930409      	18246	18169        	2892.792  	28.233    	-81.3   	-64.5         	5.3  	16.6     	051     	58442	0.123895
2927                    	74.1 	-64.4                  	7                    	23.5 	238                	-70.615353	-29.930306      	18251	18174        	2893.597  	28.205    	-81.3   	-64.4         	5.3  	16.6     	051     	58466	0.123776
2928                    	74.1 	-64.4                  	7                    	23.4 	238                	-70.615154	-29.930217      	18256	18180        	2894.401  	28.177    	-81.3   	-64.4         	5.3  	16.6     	051     	58487	0.123657
2929                    	74.0 	-64.4                  	7                    	23.4 	238                	-70.614955	-29.930129      	18262	18185        	2895.205  	28.150    	-81.3   	-64.4         	5.3  	16.6     	051     	58509	0.123539
2930                    	74.0 	-64.4                  	7                    	23.3 	238                	-70.614755	-29.930040      	18267	18190        	2896.011  	28.123    	-81.3   	-64.4         	5.3  	16.6     	051     	58531	0.123420
2931                    	73.9 	-64.3                  	7                    	23.2 	238                	-70.614556	-29.929952      	18272	18195        	2896.817  	28.097    	-81.3   	-64.3         	5.3  	16.6     	051     	58553	0.123301
2932                    	73.8 	-64.3                  	7                    	23.1 	238                	-70.614357	-29.929863      	18277	18201        	2897.623  	28.072    	-81.2   	-64.3         	5.3  	16.6     	051     	58574	0.123183
2933                    	73.8 	-64.3                  	7                    	23.0 	238                	-70.614157	-29.929774      	18283	18206        	2898.430  	28.046    	-81.2   	-64.3         	5.3  	16.6     	051     	58596	0.123064
2934                    	73.7 	-64.3                  	7                    	22.9 	239                	-70.613958	-29.929686      	18288	18211        	2899.236  	28.020    	-81.2   	-64.3         	5.3  	16.6     	051     	58618	0.122946
2935                    	73.6 	-64.3                  	7                    	22.8 	239                	-70.613759	-29.929597      	18293	18216        	2900.043  	27.994    	-81.2   	-64.3         	5.3  	16.6     	051     	58640	0.122828
2936                    	73.6 	-64.2                  	7                    	22.7 	239                	-70.613560	-29.929508      	18299	18222        	2900.849  	27.969    	-81.1   	-64.2         	5.3  	16.6     	051     	58662	0.122709
2937                    	73.5 	-64.2                  	7                    	22.6 	239                	-70.613360	-29.929420      	18304	18227        	2901.655  	27.943    	-81.1   	-64.2         	5.3  	16.6     	051     	58683	0.122590
2938                    	73.4 	-64.2                  	8                    	22.5 	240                	-70.613161	-29.929331      	18309	18232        	2902.461  	27.917    	-81.1   	-64.2         	5.3  	16.6     	051     	58705	0.122471
2939                    	73.4 	-64.2                  	8                    	22.4 	240                	-70.612962	-29.929242      	18315	18238        	2903.267  	27.891    	-81.0   	-64.2         	5.3  	16.6     	051     	58727	0.122351
2940                    	73.3 	-64.1                  	8                    	22.3 	240                	-70.612763	-29.929154      	18320	18243        	2904.073  	27.865    	-81.0   	-64.1         	5.3  	16.6     	051     	58749	0.122232
2941                    	73.3 	-64.1                  	8                    	22.2 	240                	-70.612563	-29.929065      	18325	18248        	2904.880  	27.839    	-81.0   	-64.1         	5.3  	16.6     	051     	58771	0.122113
2942                    	73.2 	-64.1                  	8                    	22.1 	241                	-70.612364	-29.928977      	18330	18253        	2905.686  	27.813    	-81.0   	-64.1         	5.3  	16.6     	051     	58792	0.121994
2943                    	73.1 	-64.1                  	8                    	22.0 	241                	-70.612165	-29.928888      	18336	18259        	2906.508  	27.787    	-80.9   	-64.1         	5.3  	16.6     	051     	58814	0.121876
2944                    	73.1 	-64.1                  	8                    	21.9 	241                	-70.611965	-29.928799      	18341	18264        	2907.313  	27.761    	-80.9   	-64.1         	5.3  	16.6     	051     	58836	0.121757
2945                    	73.0 	-64.0                  	8                    	21.8 	241                	-70.611766	-29.928711      	18346	18269        	2908.119  	27.734    	-80.9   	-64.0         	5.3  	16.6     	051     	58858	0.121639
2946                    	72.9 	-64.0                  	8                    	21.7 	242                	-70.611567	-29.928622      	18352	18274        	2908.925  	27.708    	-80.9   	-64.0         	5.3  	16.6     	051     	58879	0.121520
2947                    	72.9 	-64.0                  	8                    	21.6 	242                	-70.611368	-29.928533      	18357	18280        	2909.731  	27.682    	-80.9   	-64.0         	5.3  	16.6     	051     	58901	0.121402
2948                    	72.8 	-64.0                  	8                    	21.5 	242                	-70.611168	-29.928445      	18362	18285        	2910.536  	27.655    	-80.8   	-64.0         	5.3  	16.6     	051     	58923	0.121284
2949                    	72.8 	-63.9                  	8                    	21.5 	243                	-70.610969	-29.928356      	18368	18290        	2911.342  	27.629    	-80.8   	-63.9         	5.3  	16.6     	051     	58945	0.121166
2950                    	72.7 	-63.9                  	8                    	21.4 	243                	-70.610770	-29.928267      	18373	18295        	2912.149  	27.603    	-80.8   	-63.9         	5.3  	16.6     	051     	58967	0.121051
2951                    	72.6 	-63.9                  	8                    	21.4 	243                	-70.610571	-29.928179      	18378	18301        	2912.955  	27.578    	-80.8   	-63.9         	5.3  	16.6     	051     	58988	0.120936
2952                    	72.6 	-63.9                  	8                    	21.4 	243                	-70.610371	-29.928090      	18384	18306        	2913.762  	27.552    	-80.8   	-63.9         	5.3  	16.6     	051     	59010	0.120821
2953                    	72.5 	-63.9                  	8                    	21.5 	244                	-70.610172	-29.928001      	18389	18311        	2914.568  	27.526    	-80.7   	-63.9         	5.3  	16.6     	051     	59032	0.120706
2954                    	72.4 	-63.8                  	8                    	21.5 	244                	-70.609973	-29.927913      	18394	18316        	2915.375  	27.501    	-80.7   	-63.8         	5.3  	16.6     	051     	59054	0.120591
2955                    	72.4 	-63.8                  	8                    	21.5 	244                	-70.609774	-29.927824      	18399	18322        	2916.181  	27.475    	-80.7   	-63.8         	5.3  	16.6     	051     	59076	0.120477
2956                    	72.3 	-63.8                  	8                    	21.6 	244                	-70.609574	-29.927736      	18405	18327        	2916.988  	27.450    	-80.7   	-63.8         	5.3  	16.6     	051     	59097	0.120362
2957                    	72.3 	-63.8                  	8                    	21.6 	245                	-70.609375	-29.927647      	18410	18332        	2917.794  	27.424    	-80.7   	-63.8         	5.3  	16.6     	051     	59119	0.120248
2958                    	72.2 	-63.8                  	8                    	21.6 	245                	-70.609176	-29.927559      	18415	18338        	2918.599  	27.397    	-80.7   	-63.8         	5.3  	16.6     	051     	59141	0.120133
2959                    	72.1 	-63.7                  	8                    	21.7 	245                	-70.608977	-29.927493      	18421	18343        	2919.389  	27.371    	-80.7   	-63.7         	5.2  	16.6     	051     	59161	0.120021
2960                    	72.1 	-63.7                  	8                    	21.7 	245                	-70.608778	-29.927428      	18426	18348        	2920.180  	27.345    	-80.7   	-63.7         	5.2  	16.6     	051     	59181	0.119909
2961                    	72.0 	-63.7                  	8                    	21.7 	246                	-70.608580	-29.927363      	18431	18353        	2920.970  	27.319    	-80.7   	-63.7         	5.2  	16.6     	051     	59201	0.119797
2962                    	72.0 	-63.7                  	7                    	21.8 	246                	-70.608381	-29.927297      	18436	18358        	2921.760  	27.293    	-80.6   	-63.7         	5.2  	16.6     	051     	59221	0.119685
2963                    	71.9 	-63.7                  	7                    	21.8 	246                	-70.608182	-29.927232      	18441	18363        	2922.551  	27.267    	-80.6   	-63.7         	5.2  	16.6     	051     	59242	0.119574
2964                    	71.8 	-63.7                  	7                    	21.8 	246                	-70.607983	-29.927167      	18447	18369        	2923.342  	27.241    	-80.6   	-63.7         	5.2  	16.6     	051     	59262	0.119465
2965                    	71.8 	-63.6                  	7                    	21.9 	247                	-70.607785	-29.927101      	18452	18374        	2924.133  	27.216    	-80.6   	-63.6         	5.2  	16.6     	051     	59282	0.119356
2966                    	71.7 	-63.6                  	7                    	21.9 	247                	-70.607586	-29.927036      	18457	18379        	2924.924  	27.190    	-80.6   	-63.6         	5.2  	16.6     	051     	59302	0.119246
2967                    	71.6 	-63.6                  	7                    	22.0 	247                	-70.607387	-29.926971      	18462	18384        	2925.715  	27.165    	-80.6   	-63.6         	5.2  	16.6     	051     	59322	0.119137
2968                    	71.6 	-63.6                  	7                    	22.0 	247                	-70.607188	-29.926905      	18467	18389        	2926.506  	27.140    	-80.6   	-63.6         	5.2  	16.6     	051     	59342	0.119028
2969                    	71.5 	-63.6                  	7                    	22.0 	248                	-70.606990	-29.926840      	18473	18394        	2927.297  	27.114    	-80.6   	-63.6         	5.2  	16.6     	051     	59363	0.118919
2970                    	71.5 	-63.6                  	7                    	22.1 	248                	-70.606791	-29.926775      	18478	18400        	2928.088  	27.089    	-80.6   	-63.6         	5.2  	16.6     	051     	59383	0.118811
2971                    	71.4 	-63.5                  	7                    	21.9 	248                	-70.606592	-29.926709      	18483	18405        	2928.879  	27.064    	-80.6   	-63.5         	5.2  	16.6     	051     	59403	0.118702
2972                    	71.3 	-63.5                  	7                    	21.8 	248                	-70.606393	-29.926644      	18488	18410        	2929.670  	27.039    	-80.6   	-63.5         	5.2  	16.6     	051     	59423	0.118593
2973                    	71.3 	-63.5                  	7                    	21.7 	248                	-70.606195	-29.926579      	18493	18415        	2930.462  	27.014    	-80.6   	-63.5         	5.2  	16.6     	051     	59443	0.118485
2974                    	71.2 	-63.5                  	7                    	21.6 	248                	-70.605996	-29.926513      	18499	18420        	2931.253  	26.989    	-80.6   	-63.5         	5.2  	16.6     	051     	59463	0.118377
2975                    	71.2 	-63.5                  	7                    	21.4 	248                	-70.605797	-29.926448      	18504	18425        	2932.044  	26.964    	-80.6   	-63.5         	5.2  	16.6     	051     	59484	0.118269
2976                    	71.1 	-63.5                  	7                    	21.3 	249                	-70.605599	-29.926383      	18509	18431        	2932.836  	26.939    	-80.6   	-63.5         	5.2  	16.6     	051     	59504	0.118160
2977                    	71.0 	-63.5                  	7                    	21.2 	249                	-70.605400	-29.926317      	18514	18436        	2933.627  	26.914    	-80.6   	-63.5         	5.2  	16.6     	051     	59524	0.118053
2978                    	71.0 	-63.4                  	7                    	21.1 	249                	-70.605201	-29.926252      	18519	18441        	2934.419  	26.889    	-80.6   	-63.4         	5.2  	16.6     	051     	59544	0.117945
2979                    	70.9 	-63.4                  	7                    	20.9 	249                	-70.605002	-29.926187      	18525	18446        	2935.210  	26.864    	-80.6   	-63.4         	5.2  	16.6     	051     	59564	0.117838
2980                    	70.9 	-63.4                  	7                    	20.8 	249                	-70.604804	-29.926121      	18530	18451        	2936.002  	26.839    	-80.6   	-63.4         	5.2  	16.6     	051     	59584	0.117730
2981                    	70.8 	-63.4                  	7                    	20.7 	249                	-70.604605	-29.926056      	18535	18456        	2936.793  	26.814    	-80.6   	-63.4         	5.2  	16.6     	051     	59605	0.117623
2982                    	70.7 	-63.4                  	7                    	20.6 	249                	-70.604406	-29.925991      	18540	18462        	2937.585  	26.789    	-80.6   	-63.4         	5.2  	16.6     	051     	59625	0.117516
2983                    	70.7 	-63.4                  	7                    	20.4 	250                	-70.604207	-29.925925      	18545	18467        	2938.377  	26.765    	-80.6   	-63.4         	5.2  	16.6     	051     	59645	0.117409
2984                    	70.6 	-63.4                  	7                    	20.3 	250                	-70.604009	-29.925860      	18551	18472        	2939.168  	26.740    	-80.6   	-63.4         	5.2  	16.6     	051     	59665	0.117302
2985                    	70.6 	-63.3                  	7                    	20.2 	250                	-70.603810	-29.925795      	18556	18477        	2939.961  	26.716    	-80.5   	-63.3         	5.2  	16.6     	051     	59685	0.117195
2986                    	70.5 	-63.3                  	7                    	20.1 	250                	-70.603611	-29.925729      	18561	18482        	2940.754  	26.693    	-80.5   	-63.3         	5.2  	16.6     	051     	59705	0.117088
2987                    	70.5 	-63.3                  	7                    	19.9 	250                	-70.603412	-29.925664      	18566	18487        	2941.563  	26.670    	-80.5   	-63.3         	5.2  	16.6     	051     	59726	0.116982
2988                    	70.4 	-63.3                  	7                    	19.8 	250                	-70.603216	-29.925602      	18571	18492        	2942.340  	26.646    	-80.5   	-63.3         	5.2  	16.6     	051     	59745	0.116875
2989                    	70.3 	-63.3                  	7                    	19.7 	251                	-70.603033	-29.925567      	18576	18498        	2943.118  	26.624    	-80.5   	-63.3         	5.1  	16.6     	051     	59762	0.116772
2990                    	70.3 	-63.3                  	7                    	19.6 	251                	-70.602850	-29.925531      	18582	18503        	2943.897  	26.601    	-80.5   	-63.3         	5.1  	16.6     	051     	59779	0.116669
2991                    	70.2 	-63.3                  	7                    	19.5 	251                	-70.602667	-29.925495      	18587	18508        	2944.660  	26.579    	-80.5   	-63.3         	5.1  	16.6     	051     	59796	0.116569
2992                    	70.2 	-63.2                  	7                    	19.4 	251                	-70.602484	-29.925459      	18592	18513        	2945.438  	26.557    	-80.4   	-63.2         	5.1  	16.6     	051     	59813	0.116468
2993                    	70.1 	-63.2                  	7                    	19.3 	252                	-70.602301	-29.925423      	18597	18518        	2946.201  	26.535    	-80.4   	-63.2         	5.1  	16.6     	051     	59830	0.116367
2994                    	70.0 	-63.2                  	7                    	19.1 	252                	-70.602118	-29.925387      	18602	18523        	2946.980  	26.513    	-80.4   	-63.2         	5.1  	16.6     	051     	59848	0.116267
2995                    	70.0 	-63.2                  	7                    	19.0 	252                	-70.601935	-29.925351      	18607	18528        	2947.759  	26.491    	-80.4   	-63.2         	5.1  	16.6     	051     	59865	0.116167
2996                    	69.9 	-63.2                  	7                    	18.9 	253                	-70.601752	-29.925315      	18612	18533        	2948.522  	26.469    	-80.4   	-63.2         	5.1  	16.6     	051     	59882	0.116066
2997                    	69.9 	-63.2                  	7                    	18.8 	253                	-70.601568	-29.925279      	18617	18538        	2949.301  	26.448    	-80.4   	-63.2         	5.1  	16.6     	051     	59899	0.115966
